species	size_bytes	category	note
Fusarium_delphinoides	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_denticulatum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_devonianum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_dimerum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_dlaminii	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_domesticum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_flagelliforme	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_flocciferum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_fracticaudum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_fredkrugeri	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_gaditjirri	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_gerlachii	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_globosum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_goolgardi	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_graminum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_guadeloupense	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_guttiforme	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_haematococcum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_hainanense	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_heterosporum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_hostae	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_humuli	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_illudens	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_incarnatum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_inflexum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_ipomoeae	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_irregulare	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_kistleri	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_kyushuense	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_lactis	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_langsethiae	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_lateritium	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_liriodendri	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_longipes	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_louisianense	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_luffae	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_lyarnte	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_mangiferae	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_marasasianum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_meridionale_x_Fusarium_asiaticum.composite-parents	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_mesoamericanum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_metavorans	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_mexicanum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_miscanthi	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_multiceps	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_mundagurra	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_musae	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_nanum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_napiforme	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_nelsonii	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_neocosmosporiellum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_nepalense	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_newnesense	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_nirenbergiae	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_nisikadoi	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_nodosum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_nurragi	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_nygamai	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_ophioides	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_palustre	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_parabolicum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_paranaense	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_penzigii	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_phalaenopsidis	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_phaseoli	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_phialophorum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_phyllophilum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_pilosicola	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_pininemorale	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_piperis	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_praegraminearum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_protoensiforme	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_pseudoanthophilum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_pseudocircinatum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_pseudonygamai	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_purpurascens	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_ramigenum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_redolens	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_robinianum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sambucinum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sarcochroum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_scirpi	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_secorum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_setosum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sibiricum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_siculi	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_solani-melongenae	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sororula	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._121A	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._121H	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._190-020-2	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._444B	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._AF-6	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._Barmshour	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._C39	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._CBS_123663	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._DN689	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._DS_682	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._FIESC_RH6	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._FL617	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._FSAMSC_23	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._FV-FL-02	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._FV32968	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._FW16.1	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._G73	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._G74	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._HKF-74	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._IMII-1	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._JS1030	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._JS626	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._KOD_1611	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._M34D1	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._M6JPR69	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._MA21_LABAP	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._MBC_101	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._MBC_119	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._MBC_181	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._MBC_364	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._MBC_438	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._MBC_441	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._NFCCI_5145	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._NRRL_22101	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._NRRL_25184	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._NRRL_25303	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._NRRL_29148	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._NRRL_47473	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._NRRL_52700	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._NRRL_53293	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._NRRL_53497	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._NRRL_62610	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._NRRL_62957	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._NRRL_64882	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._NRRL_64883	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._NRRL_66088	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._NRRL_66182	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._NRRL_66335	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._NRRL_66739	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._NRRL_66894	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._NRRL_66896	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._Na10	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._PT	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._QHM	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._R1	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._S18_2	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._S18_39	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._S18_7	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._S19_10	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._TH15	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._VM40	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sp._flavolapis	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sporotrichioides	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_staphyleae	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sterilihyphosum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_stilboides	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_subglutinans	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sublunatum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_subtropicale	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_succisae	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_sulawesiense	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_tanahbumbuense	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_tardichlamydosporum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_temperatum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_thapsinum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_tjaetaba	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_torreyae	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_torulosum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_transvaalense	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_tucumaniae	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_tupiense	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_udum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_ussurianum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_ventricosum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_verrucosum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_veterinarium	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_virguliforme	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_vorosii	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_xyrophilum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_zanthoxyli	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusarium_zealandicum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fuscohypha_expansa	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fuscopannaria_leucosticta	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Fusicolla_aquaeductuum	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Gabaldonia_eppingiae	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Gaertneriomyces_sp._JEL0708	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Gaeumannomyces_sp._JS-464	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Gaillardinia_entomophila	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Galerina_marginata	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Galerina_sp._ZRL20210601	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Galerina_sulciceps	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Gallowayella_cf._fulva	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
Gallowayella_concinna	0	NO_READS_FOUND	no non-trivial read file in rnaseq_reads/ or rnaseq_normalized/
